,scaling_technique,model,best_score_f1
2643,"['C5', 'C6', 'C27']",comnbayes,0.5709162186379928
2644,"['C5', 'C6', 'C27']",svc,0.4856062391654163
2645,"['C5', 'C6', 'C28']",knn,0.3775596925596926
2646,"['C5', 'C6', 'C28']",dt,0.4401042451417971
2647,"['C5', 'C6', 'C28']",gnbayes,0.5178493884551456
2648,"['C5', 'C6', 'C28']",comnbayes,0.588150181700835
2649,"['C5', 'C6', 'C28']",svc,0.4975706365216509
2650,"['C5', 'C6', 'C29']",knn,0.40403626510228535
2651,"['C5', 'C6', 'C29']",dt,0.45738096898113606
2652,"['C5', 'C6', 'C29']",gnbayes,0.5134712554896886
2653,"['C5', 'C6', 'C29']",comnbayes,0.5805420077875494
2654,"['C5', 'C6', 'C29']",svc,0.4835794978681364
2655,"['C5', 'C7', 'C8']",knn,0.27256082006282484
2656,"['C5', 'C7', 'C8']",dt,0.3955609097596675
2657,"['C5', 'C7', 'C8']",gnbayes,0.44816429727865603
2658,"['C5', 'C7', 'C8']",comnbayes,0.503755517045476
2659,"['C5', 'C7', 'C8']",svc,0.4094241492385149
2660,"['C5', 'C7', 'C9']",knn,0.31210527925697723
2661,"['C5', 'C7', 'C9']",dt,0.3896914071743895
2662,"['C5', 'C7', 'C9']",gnbayes,0.44198314082974016
2663,"['C5', 'C7', 'C9']",comnbayes,0.5079083895267602
2664,"['C5', 'C7', 'C9']",svc,0.3700856808052526
2665,"['C5', 'C7', 'C13']",knn,0.29468680143762294
2666,"['C5', 'C7', 'C13']",dt,0.39540288887715347
2667,"['C5', 'C7', 'C13']",gnbayes,0.44640815552171953
2668,"['C5', 'C7', 'C13']",comnbayes,0.5213957082313564
2669,"['C5', 'C7', 'C13']",svc,0.4068706900009421
2670,"['C5', 'C7', 'C14']",knn,0.27605258720224246
2671,"['C5', 'C7', 'C14']",dt,0.38190419117777463
2672,"['C5', 'C7', 'C14']",gnbayes,0.4711092543547018
2673,"['C5', 'C7', 'C14']",comnbayes,0.5182356590656989
2674,"['C5', 'C7', 'C14']",svc,0.3702674912036371
2675,"['C5', 'C7', 'C16']",knn,0.2921271263157542
2676,"['C5', 'C7', 'C16']",dt,0.39616648900701046
2677,"['C5', 'C7', 'C16']",gnbayes,0.4590538149039262
2678,"['C5', 'C7', 'C16']",comnbayes,0.5047024624052008
2679,"['C5', 'C7', 'C16']",svc,0.3778042780826138
2680,"['C5', 'C7', 'C18']",knn,0.2765270639162331
2681,"['C5', 'C7', 'C18']",dt,0.38686162547244207
2682,"['C5', 'C7', 'C18']",gnbayes,0.45873862068701304
2683,"['C5', 'C7', 'C18']",comnbayes,0.4985803744808024
2684,"['C5', 'C7', 'C18']",svc,0.3803558132009252
2685,"['C5', 'C7', 'C19']",knn,0.3352290633213482
2686,"['C5', 'C7', 'C19']",dt,0.3780755665031471
2687,"['C5', 'C7', 'C19']",gnbayes,0.4645505031369309
2688,"['C5', 'C7', 'C19']",comnbayes,0.4949366186028943
2689,"['C5', 'C7', 'C19']",svc,0.380823754534752
2690,"['C5', 'C7', 'C20']",knn,0.2897554367130747
2691,"['C5', 'C7', 'C20']",dt,0.3986045085178497
2692,"['C5', 'C7', 'C20']",gnbayes,0.4514832432340846
2693,"['C5', 'C7', 'C20']",comnbayes,0.5096183879439377
2694,"['C5', 'C7', 'C20']",svc,0.3746091628074166
2695,"['C5', 'C7', 'C21']",knn,0.2644317200414762
2696,"['C5', 'C7', 'C21']",dt,0.3938364289901352
2697,"['C5', 'C7', 'C21']",gnbayes,0.44292606693714776
2698,"['C5', 'C7', 'C21']",comnbayes,0.47104736860744423
2699,"['C5', 'C7', 'C21']",svc,0.3475889506140984
2700,"['C5', 'C7', 'C22']",knn,0.28971834142471026
2701,"['C5', 'C7', 'C22']",dt,0.37970666054211943
2702,"['C5', 'C7', 'C22']",gnbayes,0.45810840748530113
2703,"['C5', 'C7', 'C22']",comnbayes,0.493115766662222
2704,"['C5', 'C7', 'C22']",svc,0.3772001335918159
2705,"['C5', 'C7', 'C23']",knn,0.3010281577912995
2706,"['C5', 'C7', 'C23']",dt,0.368823073948757
2707,"['C5', 'C7', 'C23']",gnbayes,0.45965501943877085
2708,"['C5', 'C7', 'C23']",comnbayes,0.5003912765735493
2709,"['C5', 'C7', 'C23']",svc,0.39216392570220293
2710,"['C5', 'C7', 'C24']",knn,0.2932017245375158
2711,"['C5', 'C7', 'C24']",dt,0.39587484106633325
2712,"['C5', 'C7', 'C24']",gnbayes,0.4498378939276792
2713,"['C5', 'C7', 'C24']",comnbayes,0.5078682893621413
2714,"['C5', 'C7', 'C24']",svc,0.38269640400637017
2715,"['C5', 'C7', 'C27']",knn,0.3159298277257535
2716,"['C5', 'C7', 'C27']",dt,0.3790168601048604
2717,"['C5', 'C7', 'C27']",gnbayes,0.4594755329937466
2718,"['C5', 'C7', 'C27']",comnbayes,0.5114065059141353
2719,"['C5', 'C7', 'C27']",svc,0.3965772551497662
2720,"['C5', 'C7', 'C28']",knn,0.2924803293185112
2721,"['C5', 'C7', 'C28']",dt,0.35933526460258247
2722,"['C5', 'C7', 'C28']",gnbayes,0.46057424970772975
2723,"['C5', 'C7', 'C28']",comnbayes,0.505220315422958
2724,"['C5', 'C7', 'C28']",svc,0.3851505566012839
2725,"['C5', 'C7', 'C29']",knn,0.27657332804752194
2726,"['C5', 'C7', 'C29']",dt,0.3757136239023031
2727,"['C5', 'C7', 'C29']",gnbayes,0.45472456483449103
2728,"['C5', 'C7', 'C29']",comnbayes,0.5074756588626942
2729,"['C5', 'C7', 'C29']",svc,0.3748292661430067
2730,"['C5', 'C8', 'C9']",knn,0.40546029933634087
2731,"['C5', 'C8', 'C9']",dt,0.4394786296572478
2732,"['C5', 'C8', 'C9']",gnbayes,0.5437172529374139
2733,"['C5', 'C8', 'C9']",comnbayes,0.5774939506045159
2734,"['C5', 'C8', 'C9']",svc,0.4815480000376974
2735,"['C5', 'C8', 'C13']",knn,0.4111856811959157
2736,"['C5', 'C8', 'C13']",dt,0.41989707624587724
2737,"['C5', 'C8', 'C13']",gnbayes,0.5641552497817761
2738,"['C5', 'C8', 'C13']",comnbayes,0.5905768256539432
2739,"['C5', 'C8', 'C13']",svc,0.5026370439303328
2740,"['C5', 'C8', 'C14']",knn,0.3874873043105176
2741,"['C5', 'C8', 'C14']",dt,0.4244588544693929
2742,"['C5', 'C8', 'C14']",gnbayes,0.5564041228515472
2743,"['C5', 'C8', 'C14']",comnbayes,0.5727209234700565
2744,"['C5', 'C8', 'C14']",svc,0.4913730158730158
2745,"['C5', 'C8', 'C16']",knn,0.4365004268206724
2746,"['C5', 'C8', 'C16']",dt,0.4231863329356907
2747,"['C5', 'C8', 'C16']",gnbayes,0.5494418951023584
2748,"['C5', 'C8', 'C16']",comnbayes,0.5770898485026659
2749,"['C5', 'C8', 'C16']",svc,0.49882983778360757
2750,"['C5', 'C8', 'C18']",knn,0.4149255154744105
2751,"['C5', 'C8', 'C18']",dt,0.42948429021958434
2752,"['C5', 'C8', 'C18']",gnbayes,0.5376724066055927
2753,"['C5', 'C8', 'C18']",comnbayes,0.5704797122326833
2754,"['C5', 'C8', 'C18']",svc,0.49353869554148044
2755,"['C5', 'C8', 'C19']",knn,0.35668367911703136
2756,"['C5', 'C8', 'C19']",dt,0.4318530172885654
2757,"['C5', 'C8', 'C19']",gnbayes,0.5530483308068108
2758,"['C5', 'C8', 'C19']",comnbayes,0.5843348964227977
2759,"['C5', 'C8', 'C19']",svc,0.4953040340274383
2760,"['C5', 'C8', 'C20']",knn,0.4144053420140376
2761,"['C5', 'C8', 'C20']",dt,0.46353679356277266
2762,"['C5', 'C8', 'C20']",gnbayes,0.5469341003129209
2763,"['C5', 'C8', 'C20']",comnbayes,0.5796279748647712
2764,"['C5', 'C8', 'C20']",svc,0.49816147538098754
2765,"['C5', 'C8', 'C21']",knn,0.3692414168464589
2766,"['C5', 'C8', 'C21']",dt,0.4490873358913226
2767,"['C5', 'C8', 'C21']",gnbayes,0.5454936938082919
2768,"['C5', 'C8', 'C21']",comnbayes,0.5735269954785382
2769,"['C5', 'C8', 'C21']",svc,0.4714969638832126
2770,"['C5', 'C8', 'C22']",knn,0.4251744858604526
2771,"['C5', 'C8', 'C22']",dt,0.4245887974405389
2772,"['C5', 'C8', 'C22']",gnbayes,0.5516200011438743
2773,"['C5', 'C8', 'C22']",comnbayes,0.5733967782265567
2774,"['C5', 'C8', 'C22']",svc,0.5208248513548408
2775,"['C5', 'C8', 'C23']",knn,0.4211200878248024
2776,"['C5', 'C8', 'C23']",dt,0.42475655731244644
2777,"['C5', 'C8', 'C23']",gnbayes,0.5553182145031799
2778,"['C5', 'C8', 'C23']",comnbayes,0.5799124739176323
2779,"['C5', 'C8', 'C23']",svc,0.5067410708602867
2780,"['C5', 'C8', 'C24']",knn,0.4230598588546391
2781,"['C5', 'C8', 'C24']",dt,0.4236672078678246
2782,"['C5', 'C8', 'C24']",gnbayes,0.5521992259620625
2783,"['C5', 'C8', 'C24']",comnbayes,0.5839081013082992
2784,"['C5', 'C8', 'C24']",svc,0.49728714566379295
2785,"['C5', 'C8', 'C27']",knn,0.4421208494535924
2786,"['C5', 'C8', 'C27']",dt,0.44644066535633653
2787,"['C5', 'C8', 'C27']",gnbayes,0.5552873466455329
2788,"['C5', 'C8', 'C27']",comnbayes,0.5843402839368521
2789,"['C5', 'C8', 'C27']",svc,0.5174655226580354
2790,"['C5', 'C8', 'C28']",knn,0.39897268577408657
2791,"['C5', 'C8', 'C28']",dt,0.4232281411885784
2792,"['C5', 'C8', 'C28']",gnbayes,0.5394829925490303
2793,"['C5', 'C8', 'C28']",comnbayes,0.5841521460196953
2794,"['C5', 'C8', 'C28']",svc,0.49352729954839214
2795,"['C5', 'C8', 'C29']",knn,0.40956145048258297
2796,"['C5', 'C8', 'C29']",dt,0.4244829138644081
2797,"['C5', 'C8', 'C29']",gnbayes,0.555701345087287
2798,"['C5', 'C8', 'C29']",comnbayes,0.5721493148593224
2799,"['C5', 'C8', 'C29']",svc,0.49587621162859763
2800,"['C5', 'C9', 'C13']",knn,0.3955019993377906
2801,"['C5', 'C9', 'C13']",dt,0.46678136068897863
2802,"['C5', 'C9', 'C13']",gnbayes,0.5692508585480183
2803,"['C5', 'C9', 'C13']",comnbayes,0.5809885442783193
2804,"['C5', 'C9', 'C13']",svc,0.4807918872174837
2805,"['C5', 'C9', 'C14']",knn,0.37966118321294606
2806,"['C5', 'C9', 'C14']",dt,0.46276318205773403
2807,"['C5', 'C9', 'C14']",gnbayes,0.5524841358169656
2808,"['C5', 'C9', 'C14']",comnbayes,0.5706743800678513
2809,"['C5', 'C9', 'C14']",svc,0.4903154765774806
2810,"['C5', 'C9', 'C16']",knn,0.4028286719441104
2811,"['C5', 'C9', 'C16']",dt,0.4622924339401074
2812,"['C5', 'C9', 'C16']",gnbayes,0.5470589222471085
2813,"['C5', 'C9', 'C16']",comnbayes,0.5828397388569571
2814,"['C5', 'C9', 'C16']",svc,0.48111122093078496
2815,"['C5', 'C9', 'C18']",knn,0.389431018259713
2816,"['C5', 'C9', 'C18']",dt,0.46766125285291016
2817,"['C5', 'C9', 'C18']",gnbayes,0.5366844732027708
2818,"['C5', 'C9', 'C18']",comnbayes,0.5644813549622196
2819,"['C5', 'C9', 'C18']",svc,0.4774277934077774
2820,"['C5', 'C9', 'C19']",knn,0.39503591831371576
2821,"['C5', 'C9', 'C19']",dt,0.46485679920551926
2822,"['C5', 'C9', 'C19']",gnbayes,0.5398222874331551
2823,"['C5', 'C9', 'C19']",comnbayes,0.579107582960737
2824,"['C5', 'C9', 'C19']",svc,0.47899946700167206
2825,"['C5', 'C9', 'C20']",knn,0.40558955239520733
2826,"['C5', 'C9', 'C20']",dt,0.4621658086159364
2827,"['C5', 'C9', 'C20']",gnbayes,0.5540813709853958
2828,"['C5', 'C9', 'C20']",comnbayes,0.5752062236058342
2829,"['C5', 'C9', 'C20']",svc,0.4892328374168417
2830,"['C5', 'C9', 'C21']",knn,0.3927433234942432
2831,"['C5', 'C9', 'C21']",dt,0.4775289075082121
2832,"['C5', 'C9', 'C21']",gnbayes,0.5408137577690048
2833,"['C5', 'C9', 'C21']",comnbayes,0.5815304032594858
2834,"['C5', 'C9', 'C21']",svc,0.4615488022426632
2835,"['C5', 'C9', 'C22']",knn,0.395568917801681
2836,"['C5', 'C9', 'C22']",dt,0.46563912559711496
2837,"['C5', 'C9', 'C22']",gnbayes,0.5460464075159709
2838,"['C5', 'C9', 'C22']",comnbayes,0.5783469434938427
2839,"['C5', 'C9', 'C22']",svc,0.48018634642334473
2840,"['C5', 'C9', 'C23']",knn,0.4172382664157398
2841,"['C5', 'C9', 'C23']",dt,0.47222344715454945
2842,"['C5', 'C9', 'C23']",gnbayes,0.5496193636944412
2843,"['C5', 'C9', 'C23']",comnbayes,0.5774040175243018
2844,"['C5', 'C9', 'C23']",svc,0.48566146700779667
2845,"['C5', 'C9', 'C24']",knn,0.44895490267830696
2846,"['C5', 'C9', 'C24']",dt,0.4699382213283517
2847,"['C5', 'C9', 'C24']",gnbayes,0.5529367259542478
2848,"['C5', 'C9', 'C24']",comnbayes,0.5845881887411404
2849,"['C5', 'C9', 'C24']",svc,0.4697088792200349
2850,"['C5', 'C9', 'C27']",knn,0.41069913159581956
2851,"['C5', 'C9', 'C27']",dt,0.4777326033139987
2852,"['C5', 'C9', 'C27']",gnbayes,0.5382226685087097
2853,"['C5', 'C9', 'C27']",comnbayes,0.5780106348862121
2854,"['C5', 'C9', 'C27']",svc,0.5070327196525038
2855,"['C5', 'C9', 'C28']",knn,0.39179175090599994
2856,"['C5', 'C9', 'C28']",dt,0.46830346955730995
2857,"['C5', 'C9', 'C28']",gnbayes,0.5399799693267698
2858,"['C5', 'C9', 'C28']",comnbayes,0.5761788033823242
2859,"['C5', 'C9', 'C28']",svc,0.4903386060981022
2860,"['C5', 'C9', 'C29']",knn,0.41677834792222396
2861,"['C5', 'C9', 'C29']",dt,0.46465078897288115
2862,"['C5', 'C9', 'C29']",gnbayes,0.5416005209378669
2863,"['C5', 'C9', 'C29']",comnbayes,0.5677494046560735
2864,"['C5', 'C9', 'C29']",svc,0.4920371616582274
2865,"['C5', 'C13', 'C14']",knn,0.38076867848593676
2866,"['C5', 'C13', 'C14']",dt,0.4774600109531713
2867,"['C5', 'C13', 'C14']",gnbayes,0.5549628265684317
2868,"['C5', 'C13', 'C14']",comnbayes,0.5795635197913451
2869,"['C5', 'C13', 'C14']",svc,0.488902232947139
2870,"['C5', 'C13', 'C16']",knn,0.41950855638632156
2871,"['C5', 'C13', 'C16']",dt,0.4768467608595925
2872,"['C5', 'C13', 'C16']",gnbayes,0.5630762224261339
2873,"['C5', 'C13', 'C16']",comnbayes,0.5807016078787531
2874,"['C5', 'C13', 'C16']",svc,0.49196570562051223
2875,"['C5', 'C13', 'C18']",knn,0.3934252777806785
2876,"['C5', 'C13', 'C18']",dt,0.4801960815430809
2877,"['C5', 'C13', 'C18']",gnbayes,0.5457172758057051
2878,"['C5', 'C13', 'C18']",comnbayes,0.5750143717802654
2879,"['C5', 'C13', 'C18']",svc,0.4803443170692918
2880,"['C5', 'C13', 'C19']",knn,0.41967381882016025
2881,"['C5', 'C13', 'C19']",dt,0.4863239102427291
2882,"['C5', 'C13', 'C19']",gnbayes,0.5551028610132619
2883,"['C5', 'C13', 'C19']",comnbayes,0.5879018422577661
2884,"['C5', 'C13', 'C19']",svc,0.49595439460755886
2885,"['C5', 'C13', 'C20']",knn,0.41921321469235984
2886,"['C5', 'C13', 'C20']",dt,0.47703818848858603
2887,"['C5', 'C13', 'C20']",gnbayes,0.5687775219724606
2888,"['C5', 'C13', 'C20']",comnbayes,0.5790371326520791
2889,"['C5', 'C13', 'C20']",svc,0.4942690907369266
2890,"['C5', 'C13', 'C21']",knn,0.3500894402350169
2891,"['C5', 'C13', 'C21']",dt,0.48257672048915917
2892,"['C5', 'C13', 'C21']",gnbayes,0.5515108666247095
2893,"['C5', 'C13', 'C21']",comnbayes,0.5835323856986344
2894,"['C5', 'C13', 'C21']",svc,0.49160585995696415
2895,"['C5', 'C13', 'C22']",knn,0.38459325924509374
2896,"['C5', 'C13', 'C22']",dt,0.4564152871740513
2897,"['C5', 'C13', 'C22']",gnbayes,0.5482593015871752
2898,"['C5', 'C13', 'C22']",comnbayes,0.5852005013168439
2899,"['C5', 'C13', 'C22']",svc,0.5055093989568383
2900,"['C5', 'C13', 'C23']",knn,0.3895246486469581
2901,"['C5', 'C13', 'C23']",dt,0.47356509283274884
2902,"['C5', 'C13', 'C23']",gnbayes,0.558583838393657
2903,"['C5', 'C13', 'C23']",comnbayes,0.5894001280943751
2904,"['C5', 'C13', 'C23']",svc,0.49755034557851924
2905,"['C5', 'C13', 'C24']",knn,0.4068438053417564
2906,"['C5', 'C13', 'C24']",dt,0.461482350515964
2907,"['C5', 'C13', 'C24']",gnbayes,0.5612477935756724
2908,"['C5', 'C13', 'C24']",comnbayes,0.5896603945443074
2909,"['C5', 'C13', 'C24']",svc,0.480450975802449
2910,"['C5', 'C13', 'C27']",knn,0.39436563203543007
2911,"['C5', 'C13', 'C27']",dt,0.49070249321948667
2912,"['C5', 'C13', 'C27']",gnbayes,0.5442841359709001
2913,"['C5', 'C13', 'C27']",comnbayes,0.5821145156094809
2914,"['C5', 'C13', 'C27']",svc,0.4899856971832414
2915,"['C5', 'C13', 'C28']",knn,0.385673764909619
2916,"['C5', 'C13', 'C28']",dt,0.48155591520941066
2917,"['C5', 'C13', 'C28']",gnbayes,0.5487850869238781
2918,"['C5', 'C13', 'C28']",comnbayes,0.5923471776006234
2919,"['C5', 'C13', 'C28']",svc,0.49783272283272284
2920,"['C5', 'C13', 'C29']",knn,0.40045037106454123
2921,"['C5', 'C13', 'C29']",dt,0.4773303198537898
2922,"['C5', 'C13', 'C29']",gnbayes,0.5625740011362621
2923,"['C5', 'C13', 'C29']",comnbayes,0.58043622355426
2924,"['C5', 'C13', 'C29']",svc,0.49643483961590273
2925,"['C5', 'C14', 'C16']",knn,0.4176599462187432
2926,"['C5', 'C14', 'C16']",dt,0.4787094293672367
2927,"['C5', 'C14', 'C16']",gnbayes,0.547378344713304
2928,"['C5', 'C14', 'C16']",comnbayes,0.5956720398599341
2929,"['C5', 'C14', 'C16']",svc,0.508803893082915
2930,"['C5', 'C14', 'C18']",knn,0.35457670312663475
2931,"['C5', 'C14', 'C18']",dt,0.48008313165279315
2932,"['C5', 'C14', 'C18']",gnbayes,0.5345865568458321
2933,"['C5', 'C14', 'C18']",comnbayes,0.5781803380272947
2934,"['C5', 'C14', 'C18']",svc,0.4823256970240116
2935,"['C5', 'C14', 'C19']",knn,0.36885327302474746
2936,"['C5', 'C14', 'C19']",dt,0.4848039149025931
2937,"['C5', 'C14', 'C19']",gnbayes,0.5426057130004498
2938,"['C5', 'C14', 'C19']",comnbayes,0.5846645646068286
2939,"['C5', 'C14', 'C19']",svc,0.4964521607961103
2940,"['C5', 'C14', 'C20']",knn,0.39535766494087826
2941,"['C5', 'C14', 'C20']",dt,0.4807299615498374
2942,"['C5', 'C14', 'C20']",gnbayes,0.5553045798150434
2943,"['C5', 'C14', 'C20']",comnbayes,0.5911039660432763
2944,"['C5', 'C14', 'C20']",svc,0.4885544119315518
2945,"['C5', 'C14', 'C21']",knn,0.3628631018104702
2946,"['C5', 'C14', 'C21']",dt,0.4628737448533614
2947,"['C5', 'C14', 'C21']",gnbayes,0.5416193098248782
2948,"['C5', 'C14', 'C21']",comnbayes,0.5941006093769416
2949,"['C5', 'C14', 'C21']",svc,0.4669189945481739
2950,"['C5', 'C14', 'C22']",knn,0.3818003764522012
2951,"['C5', 'C14', 'C22']",dt,0.4763892266126309
2952,"['C5', 'C14', 'C22']",gnbayes,0.5451791873106953
2953,"['C5', 'C14', 'C22']",comnbayes,0.5866131389219132
2954,"['C5', 'C14', 'C22']",svc,0.4961802815670825
2955,"['C5', 'C14', 'C23']",knn,0.37551718224602004
2956,"['C5', 'C14', 'C23']",dt,0.47542776134039305
2957,"['C5', 'C14', 'C23']",gnbayes,0.5543805436372758
2958,"['C5', 'C14', 'C23']",comnbayes,0.5907092609346479
2959,"['C5', 'C14', 'C23']",svc,0.5215080669851342
2960,"['C5', 'C14', 'C24']",knn,0.3720589612051794
2961,"['C5', 'C14', 'C24']",dt,0.47131793604791417
2962,"['C5', 'C14', 'C24']",gnbayes,0.5548483755936586
2963,"['C5', 'C14', 'C24']",comnbayes,0.5905880645151946
2964,"['C5', 'C14', 'C24']",svc,0.49507629340457393
2965,"['C5', 'C14', 'C27']",knn,0.3967563311340963
2966,"['C5', 'C14', 'C27']",dt,0.4921154025256495
2967,"['C5', 'C14', 'C27']",gnbayes,0.5485934439810607
2968,"['C5', 'C14', 'C27']",comnbayes,0.5874531800877156
2969,"['C5', 'C14', 'C27']",svc,0.5183296794857922
2970,"['C5', 'C14', 'C28']",knn,0.3519669792606588
2971,"['C5', 'C14', 'C28']",dt,0.4808937652790413
2972,"['C5', 'C14', 'C28']",gnbayes,0.5489259820228366
2973,"['C5', 'C14', 'C28']",comnbayes,0.5916543222700679
2974,"['C5', 'C14', 'C28']",svc,0.4954839781907743
2975,"['C5', 'C14', 'C29']",knn,0.3871708338962122
2976,"['C5', 'C14', 'C29']",dt,0.47919298836143404
2977,"['C5', 'C14', 'C29']",gnbayes,0.5525858675663773
2978,"['C5', 'C14', 'C29']",comnbayes,0.5878587265183073
2979,"['C5', 'C14', 'C29']",svc,0.4852821762730749
2980,"['C5', 'C16', 'C18']",knn,0.39213779960140543
2981,"['C5', 'C16', 'C18']",dt,0.48149435872359464
2982,"['C5', 'C16', 'C18']",gnbayes,0.5239512063534544
2983,"['C5', 'C16', 'C18']",comnbayes,0.5879874604403384
2984,"['C5', 'C16', 'C18']",svc,0.4934585140080051
2985,"['C5', 'C16', 'C19']",knn,0.3835561316321907
2986,"['C5', 'C16', 'C19']",dt,0.4876221874232427
2987,"['C5', 'C16', 'C19']",gnbayes,0.5337073589593186
2988,"['C5', 'C16', 'C19']",comnbayes,0.5873855827605788
2989,"['C5', 'C16', 'C19']",svc,0.486524323249082
2990,"['C5', 'C16', 'C20']",knn,0.4205446433898884
2991,"['C5', 'C16', 'C20']",dt,0.49617460418953996
2992,"['C5', 'C16', 'C20']",gnbayes,0.538837842504938
2993,"['C5', 'C16', 'C20']",comnbayes,0.5912681442454217
2994,"['C5', 'C16', 'C20']",svc,0.5090758819879142
2995,"['C5', 'C16', 'C21']",knn,0.40491208077155755
2996,"['C5', 'C16', 'C21']",dt,0.4759967330805841
2997,"['C5', 'C16', 'C21']",gnbayes,0.5335306962431733
2998,"['C5', 'C16', 'C21']",comnbayes,0.5810778671941734
2999,"['C5', 'C16', 'C21']",svc,0.47323633464139164
3000,"['C5', 'C16', 'C22']",knn,0.39264729311654023
3001,"['C5', 'C16', 'C22']",dt,0.47320854283376157
3002,"['C5', 'C16', 'C22']",gnbayes,0.5335469675433131
3003,"['C5', 'C16', 'C22']",comnbayes,0.5893321503610714
3004,"['C5', 'C16', 'C22']",svc,0.4861607719343401
3005,"['C5', 'C16', 'C23']",knn,0.4270296197212303
3006,"['C5', 'C16', 'C23']",dt,0.47602854602681505
3007,"['C5', 'C16', 'C23']",gnbayes,0.5370354542190287
3008,"['C5', 'C16', 'C23']",comnbayes,0.5803838110478656
3009,"['C5', 'C16', 'C23']",svc,0.502753134833758
3010,"['C5', 'C16', 'C24']",knn,0.38600537112165023
3011,"['C5', 'C16', 'C24']",dt,0.46378768990690455
3012,"['C5', 'C16', 'C24']",gnbayes,0.5647937259803655
3013,"['C5', 'C16', 'C24']",comnbayes,0.5937836491888356
3014,"['C5', 'C16', 'C24']",svc,0.47980205678293925
3015,"['C5', 'C16', 'C27']",knn,0.4085454499222239
3016,"['C5', 'C16', 'C27']",dt,0.4982952892834719
3017,"['C5', 'C16', 'C27']",gnbayes,0.5404347190505765
3018,"['C5', 'C16', 'C27']",comnbayes,0.5802653776554986
3019,"['C5', 'C16', 'C27']",svc,0.5183009123683318
3020,"['C5', 'C16', 'C28']",knn,0.39717174697748237
3021,"['C5', 'C16', 'C28']",dt,0.48058468884382516
3022,"['C5', 'C16', 'C28']",gnbayes,0.5413220207207174
3023,"['C5', 'C16', 'C28']",comnbayes,0.5953828358209767
3024,"['C5', 'C16', 'C28']",svc,0.5105403911235114
3025,"['C5', 'C16', 'C29']",knn,0.4381164091904419
3026,"['C5', 'C16', 'C29']",dt,0.47862859703430355
3027,"['C5', 'C16', 'C29']",gnbayes,0.5386069370237679
3028,"['C5', 'C16', 'C29']",comnbayes,0.5996613242548972
3029,"['C5', 'C16', 'C29']",svc,0.49547227173697755
3030,"['C5', 'C18', 'C19']",knn,0.3862364255619524
3031,"['C5', 'C18', 'C19']",dt,0.4909715081067311
3032,"['C5', 'C18', 'C19']",gnbayes,0.5198960974563432
3033,"['C5', 'C18', 'C19']",comnbayes,0.5876964966035956
3034,"['C5', 'C18', 'C19']",svc,0.4876012449262982
3035,"['C5', 'C18', 'C20']",knn,0.4143888928783098
3036,"['C5', 'C18', 'C20']",dt,0.4843270725962171
3037,"['C5', 'C18', 'C20']",gnbayes,0.5291846484574807
3038,"['C5', 'C18', 'C20']",comnbayes,0.5819917662995999
3039,"['C5', 'C18', 'C20']",svc,0.49691936712044554
3040,"['C5', 'C18', 'C21']",knn,0.35532218653611747
3041,"['C5', 'C18', 'C21']",dt,0.4835669902779706
3042,"['C5', 'C18', 'C21']",gnbayes,0.5269316466379337
3043,"['C5', 'C18', 'C21']",comnbayes,0.5795825588187853
3044,"['C5', 'C18', 'C21']",svc,0.472715314446533
3045,"['C5', 'C18', 'C22']",knn,0.3770026692748131
3046,"['C5', 'C18', 'C22']",dt,0.47655786351724994
3047,"['C5', 'C18', 'C22']",gnbayes,0.5256463931519876
3048,"['C5', 'C18', 'C22']",comnbayes,0.5769697544131812
3049,"['C5', 'C18', 'C22']",svc,0.49564019198544174
3050,"['C5', 'C18', 'C23']",knn,0.40127686236868765
3051,"['C5', 'C18', 'C23']",dt,0.4782126906967509
3052,"['C5', 'C18', 'C23']",gnbayes,0.5276469670061387
3053,"['C5', 'C18', 'C23']",comnbayes,0.5800471060332706
3054,"['C5', 'C18', 'C23']",svc,0.49316371568351436
3055,"['C5', 'C18', 'C24']",knn,0.39264778648010157
3056,"['C5', 'C18', 'C24']",dt,0.46665345159619565
3057,"['C5', 'C18', 'C24']",gnbayes,0.5533707430002288
3058,"['C5', 'C18', 'C24']",comnbayes,0.587199533015492
3059,"['C5', 'C18', 'C24']",svc,0.49958169330020014
3060,"['C5', 'C18', 'C27']",knn,0.40280311423234194
3061,"['C5', 'C18', 'C27']",dt,0.49505844887828393
3062,"['C5', 'C18', 'C27']",gnbayes,0.523847928995592
3063,"['C5', 'C18', 'C27']",comnbayes,0.5786690417701162
3064,"['C5', 'C18', 'C27']",svc,0.5234533767036491
3065,"['C5', 'C18', 'C28']",knn,0.36466534050455746
3066,"['C5', 'C18', 'C28']",dt,0.48106824783802243
3067,"['C5', 'C18', 'C28']",gnbayes,0.531458432670487
3068,"['C5', 'C18', 'C28']",comnbayes,0.590650657517658
3069,"['C5', 'C18', 'C28']",svc,0.49285524106365913
3070,"['C5', 'C18', 'C29']",knn,0.38096672747523336
3071,"['C5', 'C18', 'C29']",dt,0.4819779177177919
3072,"['C5', 'C18', 'C29']",gnbayes,0.5294853514981978
3073,"['C5', 'C18', 'C29']",comnbayes,0.5762595760846628
3074,"['C5', 'C18', 'C29']",svc,0.49597942450096594
3075,"['C5', 'C19', 'C20']",knn,0.3849943867696445
3076,"['C5', 'C19', 'C20']",dt,0.4963229942707592
3077,"['C5', 'C19', 'C20']",gnbayes,0.5317207322601243
